time,id,celsius,farenh
2016/9/20 13:18:52,28 CA DE 3 0 0 80 B6,26.87,80.37
2016/9/20 13:18:55,28 23 DE 3 0 0 80 9,26.87,80.37
2016/9/20 13:18:58,28 7B DF 3 0 0 80 4B,28.12,82.62
2016/9/20 13:19:1,28F 6E CF 43 16 3 29,27.44,81.39
2016/9/20 13:22:4,28 94 E9 3 0 0 80 5E,26.31,79.36
2016/9/20 13:22:7,28 2C9 3 0 0 80 84,28.44,83.19
2016/9/20 13:22:10,28 CA DE 3 0 0 80 B6,27.19,80.94
2016/9/20 13:22:13,28 23 DE 3 0 0 80 9,27.19,80.94
2016/9/20 13:22:16,28 7B DF 3 0 0 80 4B,28.19,82.74
2016/9/20 13:22:19,28F 6E CF 43 16 3 29,27.56,81.61
2016/9/20 13:25:21,28 94 E9 3 0 0 80 5E,25.87,78.57
2016/9/20 13:25:24,28 2C9 3 0 0 80 84,26.94,80.49
2016/9/20 13:25:28,28 CA DE 3 0 0 80 B6,26.00,78.80
2016/9/20 13:25:31,28 23 DE 3 0 0 80 9,26.12,79.02
2016/9/20 13:25:34,28 7B DF 3 0 0 80 4B,26.87,80.37
2016/9/20 13:25:37,28F 6E CF 43 16 3 29,26.87,80.37
2016/9/20 13:28:39,28 94 E9 3 0 0 80 5E,26.50,79.70
2016/9/20 13:28:42,28 2C9 3 0 0 80 84,28.50,83.30
2016/9/20 13:28:45,28 CA DE 3 0 0 80 B6,26.94,80.49
2016/9/20 13:28:48,28 23 DE 3 0 0 80 9,27.50,81.50
2016/9/20 13:28:52,28 7B DF 3 0 0 80 4B,28.19,82.74
2016/9/20 13:28:55,28F 6E CF 43 16 3 29,27.19,80.94
2016/9/20 13:31:57,28 94 E9 3 0 0 80 5E,26.50,79.70
2016/9/20 13:32:0,28 2C9 3 0 0 80 84,28.50,83.30
2016/9/20 13:32:3,28 CA DE 3 0 0 80 B6,27.19,80.94
2016/9/20 13:32:6,28 23 DE 3 0 0 80 9,27.19,80.94
2016/9/20 13:32:9,28 7B DF 3 0 0 80 4B,28.62,83.52
2016/9/20 13:32:12,28F 6E CF 43 16 3 29,27.37,81.27
2016/9/20 13:35:15,28 94 E9 3 0 0 80 5E,26.62,79.93
2016/9/20 13:35:18,28 2C9 3 0 0 80 84,28.00,82.40
2016/9/20 13:35:21,28 CA DE 3 0 0 80 B6,27.00,80.60
2016/9/20 13:35:24,28 23 DE 3 0 0 80 9,26.94,80.49
2016/9/20 13:35:27,28 7B DF 3 0 0 80 4B,28.19,82.74
2016/9/20 13:35:30,28F 6E CF 43 16 3 29,27.44,81.39
2016/9/20 13:38:32,28 94 E9 3 0 0 80 5E,25.75,78.35
2016/9/20 13:38:35,28 2C9 3 0 0 80 84,26.81,80.26
2016/9/20 13:38:39,28 CA DE 3 0 0 80 B6,26.25,79.25
2016/9/20 13:38:42,28 23 DE 3 0 0 80 9,25.94,78.69
2016/9/20 13:38:45,28 7B DF 3 0 0 80 4B,27.00,80.60
2016/9/20 13:38:48,28F 6E CF 43 16 3 29,26.81,80.26
2016/9/20 13:41:50,28 94 E9 3 0 0 80 5E,25.94,78.69
2016/9/20 13:41:53,28 2C9 3 0 0 80 84,26.31,79.36
2016/9/20 13:41:56,28 CA DE 3 0 0 80 B6,26.37,79.47
2016/9/20 13:41:59,28 23 DE 3 0 0 80 9,26.12,79.02
2016/9/20 13:42:3,28 7B DF 3 0 0 80 4B,26.69,80.04
2016/9/20 13:42:6,28F 6E CF 43 16 3 29,27.00,80.60
2016/9/20 13:45:8,28 94 E9 3 0 0 80 5E,26.44,79.59
2016/9/20 13:45:11,28 2C9 3 0 0 80 84,26.50,79.70
2016/9/20 13:45:14,28 CA DE 3 0 0 80 B6,26.81,80.26
2016/9/20 13:45:17,28 23 DE 3 0 0 80 9,26.31,79.36
2016/9/20 13:45:20,28 7B DF 3 0 0 80 4B,27.06,80.71
2016/9/20 13:45:23,28F 6E CF 43 16 3 29,27.31,81.16
2016/9/20 13:48:26,28 94 E9 3 0 0 80 5E,26.81,80.26
2016/9/20 13:48:29,28 2C9 3 0 0 80 84,27.19,80.94
2016/9/20 13:48:32,28 CA DE 3 0 0 80 B6,27.31,81.16
2016/9/20 13:48:35,28 23 DE 3 0 0 80 9,27.25,81.05
2016/9/20 13:48:38,28 7B DF 3 0 0 80 4B,27.87,82.18
2016/9/20 13:48:41,28F 6E CF 43 16 3 29,28.25,82.85
2016/9/20 13:51:43,28 94 E9 3 0 0 80 5E,27.69,81.84
2016/9/20 13:51:46,28 2C9 3 0 0 80 84,27.56,81.61
2016/9/20 13:51:50,28 CA DE 3 0 0 80 B6,27.19,80.94
2016/9/20 13:51:53,28 23 DE 3 0 0 80 9,27.37,81.27
2016/9/20 13:51:56,28 7B DF 3 0 0 80 4B,27.50,81.50
2016/9/20 13:51:59,28F 6E CF 43 16 3 29,28.12,82.62
2016/9/20 13:55:1,28 94 E9 3 0 0 80 5E,27.44,81.39
2016/9/20 13:55:4,28 2C9 3 0 0 80 84,27.44,81.39
2016/9/20 13:55:7,28 CA DE 3 0 0 80 B6,27.75,81.95
2016/9/20 13:55:10,28 23 DE 3 0 0 80 9,27.44,81.39
2016/9/20 13:55:14,28 7B DF 3 0 0 80 4B,27.56,81.61
2016/9/20 13:55:17,28F 6E CF 43 16 3 29,28.69,83.64
2016/9/20 13:58:19,28 94 E9 3 0 0 80 5E,27.44,81.39
2016/9/20 13:58:22,28 2C9 3 0 0 80 84,27.56,81.61
2016/9/20 13:58:25,28 CA DE 3 0 0 80 B6,27.94,82.29
2016/9/20 13:58:28,28 23 DE 3 0 0 80 9,27.31,81.16
2016/9/20 13:58:31,28 7B DF 3 0 0 80 4B,27.56,81.61
2016/9/20 13:58:34,28F 6E CF 43 16 3 29,29.44,84.99
2016/9/20 14:1:37,28 94 E9 3 0 0 80 5E,27.50,81.50
2016/9/20 14:1:40,28 2C9 3 0 0 80 84,27.94,82.29
2016/9/20 14:1:43,28 CA DE 3 0 0 80 B6,28.31,82.96
2016/9/20 14:1:46,28 23 DE 3 0 0 80 9,27.87,82.18
2016/9/20 14:1:49,28 7B DF 3 0 0 80 4B,27.69,81.84
2016/9/20 14:1:52,28F 6E CF 43 16 3 29,29.81,85.66
2016/9/20 14:4:54,28 94 E9 3 0 0 80 5E,27.44,81.39
2016/9/20 14:4:58,28 2C9 3 0 0 80 84,27.81,82.06
2016/9/20 14:5:1,28 CA DE 3 0 0 80 B6,28.00,82.40
2016/9/20 14:5:4,28 23 DE 3 0 0 80 9,27.50,81.50
2016/9/20 14:5:7,28 7B DF 3 0 0 80 4B,28.75,83.75
2016/9/20 14:5:10,28F 6E CF 43 16 3 29,30.06,86.11
2016/9/20 14:8:12,28 94 E9 3 0 0 80 5E,27.31,81.16
2016/9/20 14:8:15,28 2C9 3 0 0 80 84,28.00,82.40
2016/9/20 14:8:18,28 CA DE 3 0 0 80 B6,27.87,82.18
2016/9/20 14:8:22,28 23 DE 3 0 0 80 9,27.44,81.39
2016/9/20 14:8:25,28 7B DF 3 0 0 80 4B,29.19,84.54
2016/9/20 14:8:28,28F 6E CF 43 16 3 29,29.44,84.99
2016/9/20 14:11:30,28 94 E9 3 0 0 80 5E,27.44,81.39
2016/9/20 14:11:33,28 2C9 3 0 0 80 84,28.50,83.30
2016/9/20 14:11:36,28 CA DE 3 0 0 80 B6,27.75,81.95
2016/9/20 14:11:39,28 23 DE 3 0 0 80 9,27.31,81.16
2016/9/20 14:11:42,28 7B DF 3 0 0 80 4B,28.94,84.09
2016/9/20 14:11:46,28F 6E CF 43 16 3 29,28.50,83.30
2016/9/20 14:14:48,28 94 E9 3 0 0 80 5E,28.50,83.30
2016/9/20 14:14:51,28 2C9 3 0 0 80 84,29.62,85.32
2016/9/20 14:14:54,28 CA DE 3 0 0 80 B6,28.00,82.40
2016/9/20 14:14:57,28 23 DE 3 0 0 80 9,28.75,83.75
2016/9/20 14:15:0,28 7B DF 3 0 0 80 4B,29.06,84.31
2016/9/20 14:15:3,28F 6E CF 43 16 3 29,28.44,83.19
2016/9/20 14:18:5,28 94 E9 3 0 0 80 5E,29.69,85.44
2016/9/20 14:18:9,28 2C9 3 0 0 80 84,30.19,86.34
2016/9/20 14:18:12,28 CA DE 3 0 0 80 B6,28.37,83.07
2016/9/20 14:18:15,28 23 DE 3 0 0 80 9,29.31,84.76
2016/9/20 14:18:18,28 7B DF 3 0 0 80 4B,29.69,85.44
2016/9/20 14:18:21,28F 6E CF 43 16 3 29,28.50,83.30
2016/9/20 14:21:23,28 94 E9 3 0 0 80 5E,29.50,85.10
2016/9/20 14:21:26,28 2C9 3 0 0 80 84,29.31,84.76
2016/9/20 14:21:29,28 CA DE 3 0 0 80 B6,28.19,82.74
2016/9/20 14:21:33,28 23 DE 3 0 0 80 9,29.06,84.31
2016/9/20 14:21:36,28 7B DF 3 0 0 80 4B,29.12,84.43
2016/9/20 14:21:39,28F 6E CF 43 16 3 29,28.56,83.41
2016/9/20 14:24:41,28 94 E9 3 0 0 80 5E,28.94,84.09
2016/9/20 14:24:44,28 2C9 3 0 0 80 84,28.50,83.30
2016/9/20 14:24:47,28 CA DE 3 0 0 80 B6,28.25,82.85
2016/9/20 14:24:50,28 23 DE 3 0 0 80 9,28.62,83.52
2016/9/20 14:24:53,28 7B DF 3 0 0 80 4B,29.81,85.66
2016/9/20 14:24:57,28F 6E CF 43 16 3 29,28.69,83.64
2016/9/20 14:27:59,28 94 E9 3 0 0 80 5E,28.81,83.86
2016/9/20 14:28:2,28 2C9 3 0 0 80 84,27.94,82.29
2016/9/20 14:28:5,28 CA DE 3 0 0 80 B6,28.56,83.41
2016/9/20 14:28:8,28 23 DE 3 0 0 80 9,28.37,83.07
2016/9/20 14:28:11,28 7B DF 3 0 0 80 4B,29.94,85.89
2016/9/20 14:28:14,28F 6E CF 43 16 3 29,28.37,83.07
2016/9/20 14:31:16,28 94 E9 3 0 0 80 5E,28.31,82.96
2016/9/20 14:31:20,28 2C9 3 0 0 80 84,28.12,82.62
2016/9/20 14:31:23,28 CA DE 3 0 0 80 B6,28.44,83.19
2016/9/20 14:31:26,28 23 DE 3 0 0 80 9,28.00,82.40
2016/9/20 14:31:29,28 7B DF 3 0 0 80 4B,30.12,86.22
2016/9/20 14:31:32,28F 6E CF 43 16 3 29,28.87,83.97
2016/9/20 14:34:34,28 94 E9 3 0 0 80 5E,28.31,82.96
2016/9/20 14:34:37,28 2C9 3 0 0 80 84,28.31,82.96
2016/9/20 14:34:40,28 CA DE 3 0 0 80 B6,28.44,83.19
2016/9/20 14:34:44,28 23 DE 3 0 0 80 9,27.75,81.95
2016/9/20 14:34:47,28 7B DF 3 0 0 80 4B,29.69,85.44
2016/9/20 14:34:50,28F 6E CF 43 16 3 29,29.19,84.54
2016/9/20 14:37:52,28 94 E9 3 0 0 80 5E,28.00,82.40
2016/9/20 14:37:55,28 2C9 3 0 0 80 84,28.56,83.41
2016/9/20 14:37:58,28 CA DE 3 0 0 80 B6,28.12,82.62
2016/9/20 14:38:1,28 23 DE 3 0 0 80 9,27.81,82.06
2016/9/20 14:38:4,28 7B DF 3 0 0 80 4B,28.87,83.97
2016/9/20 14:38:8,28F 6E CF 43 16 3 29,28.75,83.75
2016/9/20 14:41:10,28 94 E9 3 0 0 80 5E,28.31,82.96
2016/9/20 14:41:13,28 2C9 3 0 0 80 84,28.75,83.75
2016/9/20 14:41:16,28 CA DE 3 0 0 80 B6,27.87,82.18
2016/9/20 14:41:19,28 23 DE 3 0 0 80 9,27.94,82.29
2016/9/20 14:41:22,28 7B DF 3 0 0 80 4B,29.50,85.10
2016/9/20 14:41:25,28F 6E CF 43 16 3 29,28.50,83.30
2016/9/20 14:44:27,28 94 E9 3 0 0 80 5E,28.44,83.19
2016/9/20 14:44:31,28 2C9 3 0 0 80 84,28.81,83.86
2016/9/20 14:44:34,28 CA DE 3 0 0 80 B6,28.25,82.85
2016/9/20 14:44:37,28 23 DE 3 0 0 80 9,28.62,83.52
2016/9/20 14:44:40,28 7B DF 3 0 0 80 4B,29.50,85.10
2016/9/20 14:44:43,28F 6E CF 43 16 3 29,28.50,83.30
2016/9/20 14:47:45,28 94 E9 3 0 0 80 5E,28.50,83.30
2016/9/20 14:47:48,28 2C9 3 0 0 80 84,28.87,83.97
2016/9/20 14:47:51,28 CA DE 3 0 0 80 B6,28.62,83.52
2016/9/20 14:47:55,28 23 DE 3 0 0 80 9,28.94,84.09
2016/9/20 14:47:58,28 7B DF 3 0 0 80 4B,29.37,84.87
2016/9/20 14:48:1,28F 6E CF 43 16 3 29,28.44,83.19
2016/9/20 14:51:3,28 94 E9 3 0 0 80 5E,28.94,84.09
2016/9/20 14:51:6,28 2C9 3 0 0 80 84,29.19,84.54
2016/9/20 14:51:9,28 CA DE 3 0 0 80 B6,28.25,82.85
2016/9/20 14:51:12,28 23 DE 3 0 0 80 9,28.56,83.41
2016/9/20 14:51:16,28 7B DF 3 0 0 80 4B,29.12,84.43
2016/9/20 14:51:19,28F 6E CF 43 16 3 29,28.31,82.96
2016/9/20 14:54:21,28 94 E9 3 0 0 80 5E,29.75,85.55
2016/9/20 14:54:24,28 2C9 3 0 0 80 84,28.75,83.75
2016/9/20 14:54:27,28 CA DE 3 0 0 80 B6,28.19,82.74
2016/9/20 14:54:30,28 23 DE 3 0 0 80 9,28.69,83.64
2016/9/20 14:54:33,28 7B DF 3 0 0 80 4B,28.87,83.97
2016/9/20 14:54:36,28F 6E CF 43 16 3 29,28.44,83.19
2016/9/20 14:57:39,28 94 E9 3 0 0 80 5E,29.87,85.77
2016/9/20 14:57:42,28 2C9 3 0 0 80 84,28.87,83.97
2016/9/20 14:57:45,28 CA DE 3 0 0 80 B6,28.12,82.62
2016/9/20 14:57:48,28 23 DE 3 0 0 80 9,28.19,82.74
2016/9/20 14:57:51,28 7B DF 3 0 0 80 4B,29.06,84.31
2016/9/20 14:57:54,28F 6E CF 43 16 3 29,28.62,83.52
2016/9/20 15:0:56,28 94 E9 3 0 0 80 5E,29.62,85.32
2016/9/20 15:0:59,28 2C9 3 0 0 80 84,29.62,85.32
2016/9/20 15:1:3,28 CA DE 3 0 0 80 B6,29.37,84.87
2016/9/20 15:1:6,28 23 DE 3 0 0 80 9,28.56,83.41
2016/9/20 15:1:9,28 7B DF 3 0 0 80 4B,30.75,87.35
2016/9/20 15:1:12,28F 6E CF 43 16 3 29,29.50,85.10
2016/9/20 15:4:14,28 94 E9 3 0 0 80 5E,28.56,83.41
2016/9/20 15:4:17,28 2C9 3 0 0 80 84,28.37,83.07
2016/9/20 15:4:20,28 CA DE 3 0 0 80 B6,28.69,83.64
2016/9/20 15:4:23,28 23 DE 3 0 0 80 9,28.00,82.40
2016/9/20 15:4:27,28 7B DF 3 0 0 80 4B,30.37,86.68
2016/9/20 15:4:30,28F 6E CF 43 16 3 29,30.00,86.00
2016/9/20 15:7:32,28 94 E9 3 0 0 80 5E,27.69,81.84
2016/9/20 15:7:35,28 2C9 3 0 0 80 84,27.50,81.50
2016/9/20 15:7:38,28 CA DE 3 0 0 80 B6,28.00,82.40
2016/9/20 15:7:41,28 23 DE 3 0 0 80 9,27.25,81.05
2016/9/20 15:7:44,28 7B DF 3 0 0 80 4B,29.50,85.10
2016/9/20 15:7:47,28F 6E CF 43 16 3 29,29.25,84.65
2016/9/20 15:10:50,28 94 E9 3 0 0 80 5E,28.31,82.96
2016/9/20 15:10:53,28 2C9 3 0 0 80 84,28.25,82.85
2016/9/20 15:10:56,28 CA DE 3 0 0 80 B6,28.44,83.19
2016/9/20 15:10:59,28 23 DE 3 0 0 80 9,27.69,81.84
2016/9/20 15:11:2,28 7B DF 3 0 0 80 4B,29.19,84.54
2016/9/20 15:11:5,28F 6E CF 43 16 3 29,29.06,84.31
2016/9/20 15:14:7,28 94 E9 3 0 0 80 5E,28.37,83.07
2016/9/20 15:14:10,28 2C9 3 0 0 80 84,28.50,83.30
2016/9/20 15:14:14,28 CA DE 3 0 0 80 B6,28.87,83.97
2016/9/20 15:14:17,28 23 DE 3 0 0 80 9,28.00,82.40
2016/9/20 15:14:20,28 7B DF 3 0 0 80 4B,30.06,86.11
2016/9/20 15:14:23,28F 6E CF 43 16 3 29,29.69,85.44
2016/9/20 15:17:25,28 94 E9 3 0 0 80 5E,27.75,81.95
2016/9/20 15:17:28,28 2C9 3 0 0 80 84,28.06,82.51
2016/9/20 15:17:31,28 CA DE 3 0 0 80 B6,28.31,82.96
2016/9/20 15:17:34,28 23 DE 3 0 0 80 9,27.75,81.95
2016/9/20 15:17:38,28 7B DF 3 0 0 80 4B,29.19,84.54
2016/9/20 15:17:41,28F 6E CF 43 16 3 29,28.81,83.86
2016/9/20 15:20:43,28 94 E9 3 0 0 80 5E,27.81,82.06
2016/9/20 15:20:46,28 2C9 3 0 0 80 84,27.87,82.18
2016/9/20 15:20:49,28 CA DE 3 0 0 80 B6,27.94,82.29
2016/9/20 15:20:52,28 23 DE 3 0 0 80 9,27.75,81.95
2016/9/20 15:20:55,28 7B DF 3 0 0 80 4B,28.50,83.30
2016/9/20 15:20:58,28F 6E CF 43 16 3 29,28.50,83.30
2016/9/20 15:24:1,28 94 E9 3 0 0 80 5E,27.62,81.72
2016/9/20 15:24:4,28 2C9 3 0 0 80 84,27.62,81.72
2016/9/20 15:24:7,28 CA DE 3 0 0 80 B6,28.00,82.40
2016/9/20 15:24:10,28 23 DE 3 0 0 80 9,27.62,81.72
2016/9/20 15:24:13,28 7B DF 3 0 0 80 4B,28.12,82.62
2016/9/20 15:24:16,28F 6E CF 43 16 3 29,28.37,83.07
2016/9/20 15:27:18,28 94 E9 3 0 0 80 5E,28.00,82.40
2016/9/20 15:27:21,28 2C9 3 0 0 80 84,27.87,82.18
2016/9/20 15:27:25,28 CA DE 3 0 0 80 B6,27.87,82.18
2016/9/20 15:27:28,28 23 DE 3 0 0 80 9,27.94,82.29
2016/9/20 15:27:31,28 7B DF 3 0 0 80 4B,28.12,82.62
2016/9/20 15:27:34,28F 6E CF 43 16 3 29,28.12,82.62
2016/9/20 15:30:36,28 94 E9 3 0 0 80 5E,28.37,83.07
2016/9/20 15:30:39,28 2C9 3 0 0 80 84,28.12,82.62
2016/9/20 15:30:42,28 CA DE 3 0 0 80 B6,28.00,82.40
2016/9/20 15:30:45,28 23 DE 3 0 0 80 9,28.31,82.96
2016/9/20 15:30:49,28 7B DF 3 0 0 80 4B,28.31,82.96
2016/9/20 15:30:52,28F 6E CF 43 16 3 29,28.31,82.96
2016/9/20 15:33:54,28 94 E9 3 0 0 80 5E,28.25,82.85
2016/9/20 15:33:57,28 2C9 3 0 0 80 84,27.81,82.06
2016/9/20 15:34:0,28 CA DE 3 0 0 80 B6,27.62,81.72
2016/9/20 15:34:3,28 23 DE 3 0 0 80 9,27.69,81.84
2016/9/20 15:34:6,28 7B DF 3 0 0 80 4B,27.75,81.95
2016/9/20 15:34:9,28F 6E CF 43 16 3 29,28.00,82.40
2016/9/20 15:37:12,28 94 E9 3 0 0 80 5E,28.81,83.86
2016/9/20 15:37:15,28 2C9 3 0 0 80 84,28.37,83.07
2016/9/20 15:37:18,28 CA DE 3 0 0 80 B6,28.50,83.30
2016/9/20 15:37:21,28 23 DE 3 0 0 80 9,28.19,82.74
2016/9/20 15:37:24,28 7B DF 3 0 0 80 4B,28.31,82.96
2016/9/20 15:37:27,28F 6E CF 43 16 3 29,28.56,83.41
2016/9/20 15:40:29,28 94 E9 3 0 0 80 5E,27.31,81.16
2016/9/20 15:40:33,28 2C9 3 0 0 80 84,27.50,81.50
2016/9/20 15:40:36,28 CA DE 3 0 0 80 B6,27.69,81.84
2016/9/20 15:40:39,28 23 DE 3 0 0 80 9,27.06,80.71
2016/9/20 15:40:42,28 7B DF 3 0 0 80 4B,27.56,81.61
2016/9/20 15:40:45,28F 6E CF 43 16 3 29,27.94,82.29
2016/9/20 15:43:47,28 94 E9 3 0 0 80 5E,26.81,80.26
2016/9/20 15:43:50,28 2C9 3 0 0 80 84,26.75,80.15
2016/9/20 15:43:53,28 CA DE 3 0 0 80 B6,26.94,80.49
2016/9/20 15:43:57,28 23 DE 3 0 0 80 9,26.69,80.04
2016/9/20 15:44:0,28 7B DF 3 0 0 80 4B,27.06,80.71
2016/9/20 15:44:3,28F 6E CF 43 16 3 29,27.25,81.05
2016/9/20 15:47:5,28 94 E9 3 0 0 80 5E,27.12,80.82
2016/9/20 15:47:8,28 2C9 3 0 0 80 84,27.06,80.71
2016/9/20 15:47:11,28 CA DE 3 0 0 80 B6,27.06,80.71
2016/9/20 15:47:14,28 23 DE 3 0 0 80 9,27.06,80.71
2016/9/20 15:47:17,28 7B DF 3 0 0 80 4B,27.25,81.05
2016/9/20 15:47:21,28F 6E CF 43 16 3 29,27.31,81.16
2016/9/20 15:50:23,28 94 E9 3 0 0 80 5E,26.81,80.26
2016/9/20 15:50:26,28 2C9 3 0 0 80 84,26.69,80.04
2016/9/20 15:50:29,28 CA DE 3 0 0 80 B6,27.12,80.82
2016/9/20 15:50:32,28 23 DE 3 0 0 80 9,26.75,80.15
2016/9/20 15:50:35,28 7B DF 3 0 0 80 4B,26.94,80.49
2016/9/20 15:50:38,28F 6E CF 43 16 3 29,26.94,80.49
2016/9/20 15:53:40,28 94 E9 3 0 0 80 5E,26.62,79.93
2016/9/20 15:53:44,28 2C9 3 0 0 80 84,26.69,80.04
2016/9/20 15:53:47,28 CA DE 3 0 0 80 B6,26.81,80.26
2016/9/20 15:53:50,28 23 DE 3 0 0 80 9,26.75,80.15
2016/9/20 15:53:53,28 7B DF 3 0 0 80 4B,26.94,80.49
2016/9/20 15:53:56,28F 6E CF 43 16 3 29,27.00,80.60
2016/9/20 15:56:58,28 94 E9 3 0 0 80 5E,26.50,79.70
2016/9/20 15:57:1,28 2C9 3 0 0 80 84,26.87,80.37
2016/9/20 15:57:4,28 CA DE 3 0 0 80 B6,26.56,79.81
2016/9/20 15:57:8,28 23 DE 3 0 0 80 9,26.81,80.26
2016/9/20 15:57:11,28 7B DF 3 0 0 80 4B,26.75,80.15
2016/9/20 15:57:14,28F 6E CF 43 16 3 29,26.87,80.37
2016/9/20 16:0:16,28 94 E9 3 0 0 80 5E,26.94,80.49
2016/9/20 16:0:19,28 2C9 3 0 0 80 84,27.25,81.05
2016/9/20 16:0:22,28 CA DE 3 0 0 80 B6,26.69,80.04
2016/9/20 16:0:25,28 23 DE 3 0 0 80 9,26.94,80.49
2016/9/20 16:0:28,28 7B DF 3 0 0 80 4B,26.87,80.37
2016/9/20 16:0:32,28F 6E CF 43 16 3 29,27.12,80.82
2016/9/20 16:3:34,28 94 E9 3 0 0 80 5E,27.37,81.27
2016/9/20 16:3:37,28 2C9 3 0 0 80 84,26.37,79.47
2016/9/20 16:3:40,28 CA DE 3 0 0 80 B6,26.37,79.47
2016/9/20 16:3:43,28 23 DE 3 0 0 80 9,26.31,79.36
2016/9/20 16:3:46,28 7B DF 3 0 0 80 4B,26.56,79.81
2016/9/20 16:3:49,28F 6E CF 43 16 3 29,26.81,80.26
2016/9/20 16:6:51,28 94 E9 3 0 0 80 5E,27.06,80.71
2016/9/20 16:6:55,28 2C9 3 0 0 80 84,26.44,79.59
2016/9/20 16:6:58,28 CA DE 3 0 0 80 B6,26.25,79.25
2016/9/20 16:7:1,28 23 DE 3 0 0 80 9,26.37,79.47
2016/9/20 16:7:4,28 7B DF 3 0 0 80 4B,26.56,79.81
2016/9/20 16:7:7,28F 6E CF 43 16 3 29,26.75,80.15
2016/9/20 16:10:9,28 94 E9 3 0 0 80 5E,26.62,79.93
2016/9/20 16:10:12,28 2C9 3 0 0 80 84,26.37,79.47
2016/9/20 16:10:15,28 CA DE 3 0 0 80 B6,26.50,79.70
2016/9/20 16:10:19,28 23 DE 3 0 0 80 9,26.56,79.81
2016/9/20 16:10:22,28 7B DF 3 0 0 80 4B,26.75,80.15
2016/9/20 16:10:25,28F 6E CF 43 16 3 29,26.81,80.26
2016/9/20 16:13:27,28 94 E9 3 0 0 80 5E,26.50,79.70
2016/9/20 16:13:30,28 2C9 3 0 0 80 84,26.19,79.14
2016/9/20 16:13:33,28 CA DE 3 0 0 80 B6,26.31,79.36
2016/9/20 16:13:36,28 23 DE 3 0 0 80 9,26.62,79.93
2016/9/20 16:13:39,28 7B DF 3 0 0 80 4B,26.37,79.47
2016/9/20 16:13:43,28F 6E CF 43 16 3 29,26.87,80.37
2016/9/20 16:16:45,28 94 E9 3 0 0 80 5E,26.44,79.59
2016/9/20 16:16:48,28 2C9 3 0 0 80 84,26.19,79.14
2016/9/20 16:16:51,28 CA DE 3 0 0 80 B6,26.50,79.70
2016/9/20 16:16:54,28 23 DE 3 0 0 80 9,26.87,80.37
2016/9/20 16:16:57,28 7B DF 3 0 0 80 4B,26.37,79.47
2016/9/20 16:17:0,28F 6E CF 43 16 3 29,27.19,80.94
2016/9/20 16:20:2,28 94 E9 3 0 0 80 5E,26.37,79.47
2016/9/20 16:20:6,28 2C9 3 0 0 80 84,26.31,79.36
2016/9/20 16:20:9,28 CA DE 3 0 0 80 B6,26.50,79.70
2016/9/20 16:20:12,28 23 DE 3 0 0 80 9,26.50,79.70
2016/9/20 16:20:15,28 7B DF 3 0 0 80 4B,26.56,79.81
2016/9/20 16:20:18,28F 6E CF 43 16 3 29,27.12,80.82
2016/9/20 16:23:20,28 94 E9 3 0 0 80 5E,26.25,79.25
2016/9/20 16:23:23,28 2C9 3 0 0 80 84,26.31,79.36
2016/9/20 16:23:27,28 CA DE 3 0 0 80 B6,26.37,79.47
2016/9/20 16:23:30,28 23 DE 3 0 0 80 9,26.25,79.25
2016/9/20 16:23:33,28 7B DF 3 0 0 80 4B,26.75,80.15
2016/9/20 16:23:36,28F 6E CF 43 16 3 29,27.06,80.71
2016/9/20 16:26:38,28 94 E9 3 0 0 80 5E,26.44,79.59
2016/9/20 16:26:41,28 2C9 3 0 0 80 84,26.37,79.47
2016/9/20 16:26:44,28 CA DE 3 0 0 80 B6,26.62,79.93
2016/9/20 16:26:47,28 23 DE 3 0 0 80 9,26.37,79.47
2016/9/20 16:26:50,28 7B DF 3 0 0 80 4B,26.94,80.49
2016/9/20 16:26:54,28F 6E CF 43 16 3 29,27.19,80.94
2016/9/20 16:29:56,28 94 E9 3 0 0 80 5E,26.50,79.70
2016/9/20 16:29:59,28 2C9 3 0 0 80 84,26.37,79.47
2016/9/20 16:30:2,28 CA DE 3 0 0 80 B6,26.56,79.81
2016/9/20 16:30:5,28 23 DE 3 0 0 80 9,26.31,79.36
2016/9/20 16:30:8,28 7B DF 3 0 0 80 4B,26.81,80.26
2016/9/20 16:30:11,28F 6E CF 43 16 3 29,26.94,80.49
2016/9/20 16:33:14,28 94 E9 3 0 0 80 5E,26.12,79.02
2016/9/20 16:33:17,28 2C9 3 0 0 80 84,26.25,79.25
2016/9/20 16:33:20,28 CA DE 3 0 0 80 B6,26.25,79.25
2016/9/20 16:33:23,28 23 DE 3 0 0 80 9,26.12,79.02
2016/9/20 16:33:26,28 7B DF 3 0 0 80 4B,26.69,80.04
2016/9/20 16:33:29,28F 6E CF 43 16 3 29,26.62,79.93
2016/9/20 16:36:31,28 94 E9 3 0 0 80 5E,26.37,79.47
2016/9/20 16:36:34,28 2C9 3 0 0 80 84,26.25,79.25
2016/9/20 16:36:38,28 CA DE 3 0 0 80 B6,26.44,79.59
2016/9/20 16:36:41,28 23 DE 3 0 0 80 9,26.12,79.02
2016/9/20 16:36:44,28 7B DF 3 0 0 80 4B,26.50,79.70
2016/9/20 16:36:47,28F 6E CF 43 16 3 29,26.37,79.47
2016/9/20 16:39:49,28 94 E9 3 0 0 80 5E,26.44,79.59
2016/9/20 16:39:52,28 2C9 3 0 0 80 84,25.81,78.46
